Load Date,Actual,SARIMAX Full,SARIMAX Restricted,XGBoost Full,XGBoost Restricted,XGBoost No Weather,Seasonal Naïve
2025-09-10,12.647702520088062,12.618440379669597,12.620391571100626,12.623241,12.62253,12.640838,12.63674405540604
2025-09-11,12.671905087457093,12.65171471580351,12.659051033425222,12.634007,12.641777,12.656093,12.649697006205706
2025-09-12,12.66933170622149,12.69040982941154,12.69658344473575,12.650596,12.650264,12.664574,12.63715026819238
2025-09-13,12.63354057311468,12.648213745935408,12.65071116250881,12.59842,12.606731,12.617854,12.585070567423166
2025-09-14,12.639383114667506,12.648114237295633,12.649039377797763,12.618934,12.618553,12.626564,12.582170733005526
2025-09-15,12.720439989992428,12.70764551185683,12.709266687087673,12.69084,12.692431,12.709178,12.635846552744338
2025-09-16,12.696488397664456,12.710256467342518,12.714808243708775,12.707837,12.704778,12.723799,12.64086028201472
2025-09-17,12.676466823501826,12.69238433967707,12.69125293923975,12.683074,12.677787,12.695659,12.647702520088062
2025-09-18,12.699911812865766,12.705378239083696,12.70907766483327,12.673405,12.676544,12.688564,12.671905087457093
2025-09-19,12.698229079417043,12.705290380572123,12.712871148783979,12.683716,12.680015,12.696155,12.66933170622149
2025-09-20,12.66771327719244,12.659060546210043,12.663606650637245,12.634789,12.640287,12.652092,12.63354057311468
2025-09-21,12.68496168236388,12.688428119948075,12.688136287821498,12.655437,12.650684,12.658517,12.639383114667506
2025-09-22,12.754774810223829,12.77754695626285,12.77540887314181,12.743496,12.74538,12.735808,12.720439989992428
2025-09-23,12.7752369863042,12.785683919281077,12.784388747109963,12.761654,12.759295,12.763972,12.696488397664456
2025-09-24,12.77803476008532,12.780201400895368,12.776938691299902,12.752329,12.758968,12.77433,12.676466823501826
2025-09-25,12.777026768063909,12.790960939708164,12.795576876826807,12.76282,12.768083,12.786799,12.699911812865766
2025-09-26,12.757232785017935,12.784607898974144,12.790985803772731,12.747865,12.755556,12.772343,12.698229079417043
2025-09-27,12.68967094704168,12.717726076177893,12.721619754405223,12.687962,12.677911,12.700017,12.66771327719244
2025-09-28,12.689982261794196,12.689700418057049,12.69188815953162,12.659333,12.664227,12.669707,12.68496168236388
2025-09-29,12.746062819073137,12.74155495588899,12.744788186181623,12.7205105,12.739067,12.758627,12.754774810223829
2025-09-30,12.744788690272088,12.751986703122745,12.754102867005741,12.739169,12.739972,12.748648,12.7752369863042
2025-10-01,12.763342827538766,12.759542295881964,12.755343146887007,12.73944,12.729694,12.760859,12.77803476008532
2025-10-02,12.77336744566653,12.778994660441622,12.783423287272164,12.742357,12.739539,12.773939,12.777026768063909
2025-10-03,12.798205408008974,12.775265177014134,12.782438882895924,12.742412,12.743529,12.792823,12.757232785017935
2025-10-04,12.765757002543255,12.763894617376096,12.766616138773706,12.718899,12.71531,12.748806,12.68967094704168
2025-10-05,12.75977095970156,12.751882587725879,12.75501234226144,12.701131,12.704482,12.756219,12.689982261794196
2025-10-06,12.774166677086557,12.7923085493011,12.797237649088924,12.779,12.783574,12.833497,12.746062819073137
2025-10-07,12.741749893633742,12.752845957354122,12.758237603531978,12.745211,12.7521715,12.781948,12.744788690272088
2025-10-08,12.74956485871978,12.753475269284664,12.749713007535476,12.724631,12.720002,12.750914,12.763342827538766
2025-10-09,12.803727129630644,12.783296585682256,12.785493986741713,12.743943,12.736746,12.759862,12.77336744566653
2025-10-10,12.83578203226324,12.7991279914607,12.806803234483024,12.766737,12.773706,12.808327,12.798205408008974
2025-10-11,12.761473850288136,12.752691048717027,12.761427732004528,12.735142,12.728776,12.774009,12.765757002543255
2025-10-12,12.742364241303624,12.746296681465482,12.749649549820855,12.706478,12.695041,12.741862,12.75977095970156
2025-10-13,12.807170324491963,12.79729259525963,12.799462528258683,12.786393,12.789344,12.820272,12.774166677086557
2025-10-14,12.776071485391538,12.785290511421191,12.790366208425503,12.777538,12.778792,12.817307,12.741749893633742
2025-10-15,12.78284891791224,12.779657582510687,12.776567520699013,12.759541,12.761185,12.795078,12.74956485871978
2025-10-16,12.821855403606673,12.820881622230068,12.822116219483226,12.782451,12.783754,12.782979,12.803727129630644
2025-10-17,12.854164927123636,12.876602144275893,12.876204955418022,12.829121,12.832352,12.806307,12.83578203226324
2025-10-18,12.835451674808144,12.844626945382966,12.843406966710415,12.804896,12.808756,12.793897,12.761473850288136
2025-10-19,12.826872226647671,12.853993854472336,12.852007666359007,12.813114,12.814609,12.816444,12.742364241303624
2025-10-20,12.877393352197316,12.893572960520146,12.893185494536265,12.873846,12.875166,12.896152,12.807170324491963
2025-10-21,12.867662077285456,12.868989547135602,12.871451056333715,12.854814,12.851929,12.8657255,12.776071485391538
2025-10-22,12.823736292901351,12.840400864773507,12.84031315562974,12.831528,12.833501,12.857034,12.78284891791224
2025-10-23,12.82371742062755,12.834543877563497,12.838900323293839,12.810266,12.80904,12.822945,12.821855403606673
2025-10-24,12.858382206447793,12.83042712925415,12.836368711858421,12.804483,12.807474,12.827766,12.854164927123636
2025-10-25,12.859810895224996,12.807976391560674,12.812118051857254,12.7791815,12.782702,12.818779,12.835451674808144
2025-10-26,12.8665571618488,12.838435070693919,12.841446747757278,12.819923,12.821199,12.856043,12.826872226647671
2025-10-27,12.881834574585252,12.9020551882939,12.905330467319878,12.882567,12.888802,12.9213705,12.877393352197316
2025-10-28,12.908516477995214,12.899676993006185,12.89861065702614,12.882596,12.879486,12.863981,12.867662077285456
2025-10-29,12.912210086128365,12.919789039136138,12.914116172675078,12.904982,12.906408,12.897664,12.823736292901351
2025-10-30,12.930199947875412,12.930846013521101,12.933120444680139,12.900479,12.90296,12.908423,12.82371742062755
2025-10-31,12.944154950083863,12.950713518680367,12.953569047954213,12.910076,12.916456,12.919395,12.858382206447793
2025-11-01,12.894129391785798,12.87375526531821,12.879530876781331,12.860218,12.859654,12.905162,12.859810895224996
2025-11-02,12.828424438188955,12.853658914491156,12.85879347254448,12.821771,12.824384,12.874526,12.8665571618488
2025-11-03,12.8646568488242,12.873220390353797,12.875715081851212,12.844449,12.851874,12.885702,12.881834574585252
2025-11-04,12.822587131042514,12.821579804690604,12.828783033079876,12.8269615,12.832069,12.877126,12.908516477995214
2025-11-05,12.819960145104488,12.794415155656981,12.794980663233046,12.78359,12.787654,12.835523,12.912210086128365
2025-11-06,12.830646509434873,12.812835039204572,12.819610643582873,12.795807,12.798015,12.850414,12.930199947875412
2025-11-07,12.828327830980372,12.835532551847315,12.841633737136707,12.807568,12.810566,12.845013,12.944154950083863
2025-11-08,12.813830768791613,12.799817245747393,12.801414803453362,12.776612,12.771729,12.8080015,12.894129391785798
2025-11-09,12.83166877182784,12.813114461514521,12.81393384497973,12.790985,12.786274,12.823341,12.828424438188955
2025-11-10,12.89880223891273,12.879792509517605,12.881808219744235,12.870713,12.874676,12.928758,12.8646568488242
2025-11-11,12.900266777844818,12.881630102258871,12.884999687172957,12.872646,12.870776,12.896149,12.822587131042514
2025-11-12,12.895994630734425,12.862642643748327,12.86354186322118,12.851043,12.848289,12.89148,12.819960145104488
2025-11-13,12.951264213336794,12.924366319909032,12.925543206957578,12.897268,12.893264,12.897587,12.830646509434873
2025-11-14,13.00704904199836,13.00038721886747,12.999205557973282,12.966841,12.967054,12.947405,12.828327830980372
2025-11-15,12.981870668084037,12.978398373929284,12.977902657451958,12.9418955,12.945855,12.9695215,12.813830768791613
2025-11-16,12.961842450569227,12.974767689038588,12.974447147457187,12.952,12.951955,12.972298,12.83166877182784
2025-11-17,13.02339571716544,13.023561368811194,13.02223871635938,13.003722,13.0170145,13.017646,12.89880223891273
2025-11-18,13.041923090706725,13.039341975689718,13.036853989089064,13.0386915,13.031222,13.0235615,12.900266777844818
2025-11-19,13.07604505571356,13.07418264997395,13.064154439690807,13.059829,13.060697,13.043521,12.895994630734425
2025-11-20,13.111925087518514,13.121039482671485,13.117887757699494,13.088201,13.090259,13.08812,12.951264213336794
2025-11-21,13.112579672668256,13.120735532296822,13.122993400402777,13.097555,13.091548,13.095004,13.00704904199836
2025-11-22,13.001539472989409,13.019091273378264,13.025933996219337,12.999855,12.992445,13.040397,12.981870668084037
2025-11-23,12.962466888653948,12.986703019285216,12.987174085241215,12.962821,12.963184,12.955888,12.961842450569227
2025-11-24,13.044066644629153,13.042124609530966,13.038419230648891,13.039172,13.032704,12.998683,13.02339571716544
2025-11-25,13.0908954138736,13.067858635593032,13.064087510654774,13.04803,13.051909,13.028778,13.041923090706725
2025-11-26,13.101611539750504,13.074705923195012,13.07051437187489,13.082876,13.083144,13.089756,13.07604505571356
2025-11-27,13.0268189701709,13.02598322974876,13.038501537773854,13.017615,13.00683,13.076725,13.111925087518514
2025-11-28,12.955077811405973,12.96302363419483,12.975901160458164,12.936074,12.9426565,13.009125,13.112579672668256
2025-11-29,12.933222622640365,12.91311960215183,12.915000097445954,12.90083,12.90383,12.89632,13.001539472989409
2025-11-30,12.984713802409434,12.945182450432194,12.942912566927262,12.919869,12.91968,12.925271,12.962466888653948
2025-12-01,13.029908118432548,13.017970344977588,13.020146253671214,13.007549,13.005304,13.054161,13.044066644629153
2025-12-02,12.99062694430424,12.97092909095734,12.97828530565993,12.978579,12.971405,13.035449,13.0908954138736
2025-12-03,12.97057257753536,12.954986171316932,12.954555043429117,12.947511,12.951516,12.967045,13.101611539750504
2025-12-04,12.98211691766959,12.976351051102476,12.979638360033945,12.96207,12.960237,12.965422,13.0268189701709
2025-12-05,12.997881202538917,12.993916861293826,12.9973127300518,12.971198,12.977478,12.989302,12.955077811405973
2025-12-06,12.939358387122905,12.951920894314007,12.953825545749403,12.931468,12.933474,12.95675,12.933222622640365
2025-12-07,12.946463557052612,12.936648094375743,12.936248237593974,12.920583,12.922437,12.922556,12.984713802409434
2025-12-08,13.00729590127636,12.975551652714053,12.978731498268676,12.978434,12.9809885,13.002536,13.029908118432548
2025-12-09,13.00567898801506,12.989496054726468,12.99166676373674,12.982055,12.986627,13.007033,12.99062694430424
2025-12-10,12.998542400009695,12.957386859075498,12.958453087885523,12.947221,12.948061,12.994249,12.97057257753536
2025-12-11,12.979725503499704,12.972952153396086,12.980062619007654,12.955056,12.958559,12.989882,12.98211691766959
2025-12-12,12.984966236680334,12.980722613186863,12.985577185621839,12.958394,12.962478,12.967733,12.997881202538917
2025-12-13,12.936491525765351,12.927015255939914,12.930660246885433,12.92047,12.914827,12.939775,12.939358387122905
2025-12-14,12.921661125888734,12.890488543401217,12.895855118752888,12.884149,12.883437,12.931999,12.946463557052612
2025-12-15,12.93918305197412,12.919202573363593,12.92685270843048,12.910823,12.898717,12.968568,13.00729590127636
2025-12-16,12.94289454771238,12.908710077668708,12.91336372743483,12.912621,12.907229,12.958098,13.00567898801506
2025-12-17,12.976178552408753,12.940587780858744,12.936306785463465,12.939174,12.936514,12.950838,12.998542400009695
2025-12-18,12.985218607244253,12.951192969575105,12.95848762715139,12.923155,12.919526,12.987549,12.979725503499704
2025-12-19,12.98941924088261,12.945770479741588,12.955915658020182,12.911184,12.914985,12.98071,12.984966236680334
2025-12-20,12.937889906904005,12.925649097256757,12.930012008575202,12.903485,12.908489,12.948435,12.936491525765351
2025-12-21,12.98150693628388,12.963804672968646,12.959631810811725,12.93098,12.930724,12.923645,12.921661125888734
2025-12-22,13.062110061645267,13.052132981305924,13.049398539505134,13.045335,13.034025,13.055988,12.93918305197412
2025-12-23,13.057880321395206,13.055877478888805,13.05586882024178,13.0514345,13.053432,13.060319,12.94289454771238
2025-12-24,13.038857847743945,13.056865140094551,13.051054414563154,13.054136,13.051583,13.05134,12.976178552408753
2025-12-25,12.99564075242342,12.981072980877464,12.990685863756514,12.981796,12.983395,13.027058,12.985218607244253
2025-12-26,12.98729938237306,12.956496394825074,12.965193978030685,12.948101,12.951461,12.965847,12.98941924088261
2025-12-27,12.992671461688806,12.955737557343824,12.955860686551528,12.939092,12.944252,12.953605,12.937889906904005
2025-12-28,13.013269233757212,12.993241286136227,12.991777132867721,12.977179,12.968961,12.971795,12.98150693628388
2025-12-29,13.071918144363709,13.063551972618079,13.063135955757964,13.054643,13.0538025,13.070758,13.062110061645267
2025-12-30,13.07771532284221,13.071842506388762,13.070902687076249,13.073428,13.074908,13.081871,13.057880321395206
2025-12-31,13.061238755608736,13.072262528988471,13.066805029015567,13.0638485,13.065,13.062511,13.038857847743945
